Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1974","1974","USD","242.268473","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1975","1975","million USD","2161.066514","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1975","1975","USD","279.899751","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1976","1976","million USD","2065.269921","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1976","1976","USD","259.612668","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1977","1977","million USD","2232.898097","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1977","1977","USD","272.466066","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1978","1978","million USD","2527.114967","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1978","1978","USD","299.388605","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1979","1979","million USD","3278.519573","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1979","1979","USD","377.175629","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1980","1980","million USD","3826.178504","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1980","1980","USD","427.59379","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1981","1981","million USD","3402.801414","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1981","1981","USD","369.576067","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1982","1982","million USD","3337.802722","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1982","1982","USD","352.423846","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1983","1983","million USD","3324.506726","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1983","1983","USD","341.322042","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1984","1984","million USD","2782.443656","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1984","1984","USD","277.827153","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1985","1985","million USD","2747.957579","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1985","1985","USD","266.850394","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1986","1986","million USD","3818.428998","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1986","1986","USD","360.622842","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1987","1987","million USD","3006.705987","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1987","1987","USD","276.084856","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1988","1988","million USD","2862.365542","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1988","1988","USD","255.41353","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1989","1989","million USD","2927.391924","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1989","1989","USD","253.745291","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1990","1990","million USD","3609.221121","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1990","1990","USD","303.735876","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1991","1991","million USD","3132.849595","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1991","1991","USD","255.841819","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1992","1992","million USD","3511.106556","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1992","1992","USD","278.143978","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1993","1993","million USD","3913.223832","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1993","1993","USD","300.552517","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1994","1994","million USD","3456.05834","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1994","1994","USD","257.221436","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1995","1995","million USD","3668.341486","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1995","1995","USD","264.496718","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1996","1996","million USD","4637.84404","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1996","1996","USD","323.929383","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1997","1997","million USD","4116.180192","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6119","Value US$ per capita","22008","Gross Domestic Product","1997","1997","USD","278.517302","X","Figure from international organizations",""
"MK","Macro Indicators","450","Madagascar","6110","Value US$","22008","Gross Domestic Product","1998","1998","million USD","4339.993062","X","Figure from international organizations",""
