Country,Year,Total Agri Production,GDP(1000 USD),GDP per capita,Country_Code,No of frost days,Precipitation,Avg temperature,"Gross enrolment ratio, primary to tertiary, both sexes (%)","Gross enrolment ratio, primary to tertiary, female (%)","Gross enrolment ratio, primary to tertiary, male (%)",Area,Population,Fertilizer Use Per Capita,Credit to Agriculture,FDI inflows to Agriculture,Agriculture share of Government Expenditure,Water Use Efficiency,Gini coefficient,Agri_Prod_Per_Capita
Latvia,2001.0,805589.0,8361978.220999999,3544.338991,LVA,11.26,68.17,6.61,88.08475,92.95249,83.39773,1581.0,2359249.0,24.01,,-10058076.0,2.79,0.0,0.34634638541218754,341.45993068133123
Latvia,2002.0,961919.0,9556950.16,4108.494642,LVA,11.17,56.31,7.01,90.37383,95.49405,85.43858,1595.0,2326144.0,19.11,,5891487.0,2.83,0.0,0.3509123373365606,413.52513000055023
Latvia,2003.0,983079.0,11771458.780000001,5130.646948,LVA,11.37,59.06,6.39,91.65412,97.09728,86.41264,1582.0,2294342.0,25.64,,1128625.0,2.83,0.0,0.3652860159614507,428.47971226608763
Latvia,2004.0,1184525.0,14436023.9,6377.904767,LVA,11.2,64.18,6.35,93.57038,99.95967,87.42951,1642.0,2263443.0,26.73,,19444600.0,2.64,0.0,0.3495712831639229,523.3288401784362
Latvia,2005.0,1420804.0,17003048.79,7613.906586,LVA,11.43,57.04,6.36,94.66296,101.9227,87.69641,1734.0,2233157.0,33.26,,1243595.0,2.37,0.0,0.3898148372461455,636.2311292936412
Latvia,2006.0,1502481.0,21570368.11,9787.304721,LVA,9.65,51.31,7.07,94.48902,102.11483,87.18054,1855.0,2203913.0,34.25,,15517957.0,2.2,0.01,0.3560276628021006,681.7333533583222
Latvia,2007.0,2469236.0,31056063.75,14271.740509,LVA,8.5,67.32,7.35,93.30451,101.68982,85.28255,1839.0,2176053.0,36.97,,51420813.0,2.75,0.02,0.3604692993751186,1134.7315529539032
Latvia,2008.0,2589566.0,35852152.71,16672.225002,LVA,7.66,68.64,7.7,92.80982,101.60775,84.3971,1825.0,2150412.0,36.43,,56278610.0,4.33,0.02,0.3581789871581941,1204.218540447133
Latvia,2009.0,1798935.0,26413374.779999997,12422.428427,LVA,10.35,68.59,6.51,90.45179,99.02093,82.24687,1833.0,2126265.0,35.650000000000006,,23616261.0,2.81,0.02,0.348317405710563,846.0539960917383
Latvia,2010.0,2049102.0,23964003.39,11403.122197,LVA,11.54,71.89,5.67,89.93627,97.11103,83.06081,1805.0,2101530.0,43.33,,22515214.0,3.17,0.02,0.3503441017476635,975.0524617778475
Latvia,2011.0,2599225.0,27711855.7,13342.418201,LVA,9.09,59.24,7.28,90.41341,96.3492,84.73928,1816.0,2076974.0000000002,46.41,,29192819.0,0.95,0.02,0.3577436934075938,1251.448020052249
Latvia,2012.0,3084599.0,28175715.970000003,13719.917244,LVA,10.5,76.6,6.07,89.9883,95.38873,84.8602,1841.0,2053636.0,52.52,,1284862.0,1.46,0.02,0.3523768850751686,1502.018371317994
Latvia,2013.0,2780709.0,30200881.939999998,14866.399247,LVA,10.4,56.5,6.93,93.89972,98.95638,89.10868,1877.0,2031486.0,59.86,,13.0,1.02,0.01,0.3550057059573656,1368.8053966406858
Latvia,2014.0,2637724.0,31345148.669999998,15586.544403,LVA,9.13,64.52,7.3,94.72306,99.19213,90.48682,1872.0,2011039.0,60.8,,13.0,1.33,0.02,0.3511523299927969,1311.6224996133838
Latvia,2015.0,2617155.0,27252128.63,13681.096526,LVA,7.89,57.05,7.77,96.16035,101.89011,90.72802,1884.5,1991955.0,64.68,,11.0,0.95,0.01,0.3420443516233862,1313.8625119543362
Latvia,2016.0,2375467.0,28064533.35,14220.86377,LVA,9.62,68.44,7.02,98.51312,104.11441,93.19431,1931.0,1973476.0,68.0,,11.0,1.09,0.01,0.3432962990267049,1203.696928667995
Latvia,2017.0,2683456.0,30483806.02,15593.840394,LVA,10.28,74.69,6.83,101.3637,106.54125,96.43862,1933.0,1954862.0,68.28,,11.0,1.14,0.02,0.3557193461819442,1372.708661787891
Latvia,2018.0,2348037.0,34429023.44,17786.98586,LVA,10.11,47.01,7.6,102.46793,107.98062,97.24789,1938.0,1935630.0,67.67,,12.0,1.04,0.02,0.3509615142209008,1213.0608639047753
Lesotho,1991.0,64206.0,654572.4450000001,357.785857,LSO,7.58,108.83,11.07,55.59657,60.37566,50.64199,2323.0,1829509.0,3.23,,,,,0.6324036513133278,35.09466201040826
Lesotho,1992.0,77435.0,785109.993,422.441235,LSO,7.58,63.64,11.63,55.28717,59.72382,50.72335,2336.0,1858507.0,3.07,,,,,0.6324036513133278,41.665164564889984
Lesotho,1993.0,86199.0,780359.394,413.878812,LSO,6.81,98.99,11.28,53.46525,57.56389,49.29047,2334.0,1885478.0,3.1800000000000006,,,,,0.6324036513133278,45.71731942775254
Lesotho,1994.0,111442.0,798472.1919999999,417.907798,LSO,8.63,80.91,10.42,54.8247,58.76676,50.83331,2329.0,1910642.0,2.7800000000000002,,,,,0.6324036513133278,58.326991660394775
Lesotho,1995.0,73920.0,893476.4890000001,461.964837,LSO,7.96,93.34,11.11,55.78757,,,2324.0,1934079.0,3.04,,,,,0.6324036513133278,38.21974179958523
Lesotho,1996.0,130611.0,895050.4079999999,457.803347,LSO,8.45,111.62,10.23,54.46223,57.83016,51.05766,2326.0,1955098.0,3.1,,,,,0.6324036513133278,66.80534684194858
Lithuania,1992.0,1548765.0,8037647.737000001,2117.54322,LTU,9.88,56.9,7.47,71.55616,,,3389.0,3795742.0,41.09,,1220000.0,3.41,0.0,0.3364113630171077,408.0269417679073
Lithuania,1993.0,2424128.0,6892993.902,1819.438553,LTU,10.98,66.9,6.33,69.51073,69.81308,69.21898,3333.0,3788528.0,22.97,,1220000.0,3.41,0.0,0.3364113630171077,639.86012509344
Lithuania,1994.0,1477272.0,6352640.053,1684.846621,LTU,9.87,66.47,6.9,69.12079,,,3126.0,3770456.0,20.939999999999998,,1220000.0,3.41,0.0,0.33180865053012243,391.80194650196154
Lithuania,1995.0,1823370.0,6699238.228999999,1787.766452,LTU,10.92,64.59,7.02,70.70194,72.69195,68.77445,3410.0,3747267.0,31.490000000000002,,1220000.0,3.41,0.0,0.3272059380431372,486.586624331813
Lithuania,1996.0,2337130.0,8382663.817000001,2252.180083,LTU,12.22,52.29,5.46,73.40295,75.47239,71.39681,3411.0,3722022.0,31.980000000000004,,1220000.0,3.41,0.0,0.3226032255561519,627.9194480849388
Lithuania,1997.0,2339298.0,10118805.889999999,2738.590177,LTU,11.48,62.7,6.82,76.57859,78.53793,74.67811,3417.0,3694896.0,37.16,,1220000.0,3.41,0.0,0.32181720291014815,633.1160606414903
Lithuania,1998.0,2304076.0,11239741.01,3066.351206,LTU,9.66,76.43,6.71,79.89841,82.37196,77.50023,3425.0,3665510.0,38.14,,2787500.0,3.41,0.0,0.3210311802641444,628.5826528914122
Lithuania,1999.0,1609442.0,10971772.66,3019.246488,LTU,9.61,60.23,7.75,83.39972,86.04582,80.84051,3496.0,3633944.0,42.38,,-155000.0,3.41,0.0,0.320152380202672,442.89124983764196
Lithuania,2000.0,1603295.0,11524975.09,3201.704808,LTU,7.46,59.99,8.09,86.58392,89.48653,83.78453,3418.0,3599637.0,42.5,,1380000.0,3.41,0.0,0.3167493392276617,445.40463385613606
Lithuania,2001.0,1522036.0,12237598.48,3437.390554,LTU,11.18,68.65,7.14,89.78806,93.0458,86.6572,2896.0,3560142.0,45.51,,1720000.0,3.41,0.0,0.3201227463709087,427.52114943729777
Lithuania,2002.0,1707497.0,14256825.34,4055.074064,LTU,9.95,58.19,7.75,92.59661,96.07587,89.24019,2885.0,3515799.0,53.75,,1824877.0,3.33,0.0,0.3191556761392337,485.66399842539346
Lithuania,2003.0,2305019.0,18781970.09,5413.178494,LTU,10.93,54.66,6.95,95.42168,99.20981,91.76845,2541.0,3469675.0,54.75,,11578407.0,3.19,0.0,0.3545648688086679,664.3328265615655
Lithuania,2004.0,2281004.0,22624275.93,6610.277398,LTU,10.25,66.97,6.79,95.99276,100.76768,91.40559,2604.3,3422591.0,56.39,,6158698.0,3.84,0.0,0.3520401582348516,666.4553258043394
Lithuania,2005.0,2349868.0,26113491.46,7740.695425,LTU,11.24,60.33,6.9,97.89789,103.27459,92.73609,2837.0,3373533.0,57.800000000000004,,27670000.0,3.22,0.0,0.3530220753928308,696.5599565796451
Lithuania,2006.0,2111130.0,30176022.369999997,9081.143511,LTU,9.45,53.56,7.42,99.737,105.25783,94.43418,2790.7,3322932.0,65.30000000000001,,-3763450.0,3.6,0.01,0.3441898709030895,635.3214570746557
Lithuania,2007.0,4306103.0,39691304.31,12129.044734,LTU,8.07,69.11,7.84,99.27073,104.97745,93.787,2695.9,3272418.0,66.93,,23746370.0,3.72,0.02,0.3479718893462099,1315.8780449196895
Lithuania,2008.0,4875225.0,47842635.19,14837.787378,LTU,7.03,63.73,8.18,99.43112,105.38719,93.72053,2672.1,3224378.0,52.5,,22997766.0,3.07,0.02,0.3705565667270202,1511.989289096998
Lithuania,2009.0,3388584.0,37386782.27,11755.079115,LTU,9.66,62.8,7.08,99.93176,105.85443,94.25653,2689.0,3180479.0,66.16,,6070768.0,3.02,0.01,0.3722598740930498,1065.4319679519972
Lithuania,2010.0,3564290.0,37138464.73,11831.232857,LTU,11.09,72.83,6.3,99.5462,105.22003,94.11785,2772.3,3139019.0,70.47,,2926978.0,2.93,0.02,0.3361930591882244,1135.4789505893402
Lithuania,2011.0,5289321.0,43582248.870000005,14059.706107,LTU,8.72,57.3,7.68,99.69963,105.01332,94.64027,2805.9,3099798.0,73.87,,6464124.0,2.47,0.02,0.3249105251479964,1706.3437682068316
Lithuania,2012.0,6075251.0,42943442.16,14018.498809,LTU,9.59,71.17,6.78,98.29098,103.12182,93.70289,2842.2,3063341.0,79.0,,19748321.0,2.67,0.03,0.3509868148524657,1983.210814597526
Lithuania,2013.0,5387501.0,46514471.18,15360.491429,LTU,9.8,57.11,7.47,97.31808,101.79277,93.07625,2891.4,3028189.0,82.92999999999999,,36390199.0,2.55,0.03,0.3531114647979292,1779.116495040435
Lithuania,2014.0,5247269.0,48574531.94,16218.936869,LTU,8.26,59.02,7.92,96.15957,100.42325,92.12058,2952.4,2994927.0,87.69,,11677494.0,2.56,0.03,0.3768144196775759,1752.0523872535123
Lithuania,2015.0,4894087.0,41418872.98,13975.086749,LTU,7.28,55.52,8.33,96.35043,100.34772,92.56112,3005.9,2963765.0,89.82,,-6235438.0,2.73,0.04,0.3737522380387583,1651.3073742351366
Lithuania,2016.0,4247081.0,43018087.24,14663.55904,LTU,9.05,70.52,7.6,97.50499,100.80421,94.36011,2953.9,2933673.0,96.3,,65683735.0,2.15,0.04,0.3839120603606409,1447.7008855451852
Lithuania,2017.0,4592078.0,47758736.93,16443.298019,LTU,8.89,75.4,7.54,99.43304,102.86718,96.17123,2935.3,2904450.0,102.21000000000001,,62064369.0,1.84,0.04,0.3728969917547393,1581.0490798602145
Lithuania,2018.0,4302094.0,53751411.410000004,18688.810585,LTU,9.41,49.13,8.16,99.77479,103.27627,96.45163,2947.0,2876128.0,98.17999999999999,,-17218330.0,1.53,0.04,0.3570780770405715,1495.79365035214
Luxembourg,2002.0,287663.0,23538708.55,52787.670577,LUX,4.17,83.16,9.78,76.39275,,,128.0,445913.0,37.19,,,1.28,1.31,0.3018747238639327,645.1101448040313
Luxembourg,2003.0,324314.0,29600762.57,65582.578902,LUX,6.9,63.47,9.76,76.24016,76.81231,75.69352,128.0,451351.0,36.730000000000004,,,1.37,0.88,0.3018747238639327,718.5405593429504
Luxembourg,2006.0,379784.0,42872029.1,90752.891804,LUX,6.09,76.67,9.82,76.43148,77.02536,75.86552,129.0,472404.0,37.3,,,1.03,0.6,0.3094812021092055,803.9390013632399
Luxembourg,2008.0,479661.0,58607061.81,119940.368189,LUX,5.8,84.52,9.16,75.78183,75.79841,75.76595,131.0,488635.0,31.79,,,0.92,0.57,0.3256154476251994,981.6345533987537
Luxembourg,2010.0,395745.0,56159192.76,110752.347329,LUX,8.26,76.74,8.23,78.15837,78.48381,77.84769,131.04,507070.0,31.549999999999997,,,1.04,0.42,0.3050437806996844,780.454375135583
Luxembourg,2012.0,431015.0,59779802.78,112667.721063,LUX,4.4,85.54,9.17,77.4124,77.96115,76.89226,131.42,530585.0,30.48,,,0.93,0.14,0.3434714848838827,812.3392104940773
Luxembourg,2015.0,367831.0,60047430.68,105455.895737,LUX,4.73,66.83,9.89,77.34965,78.10902,76.63162,131.27,569408.0,26.770000000000003,,,0.85,0.0,0.3292223286441645,645.9884652129931
Luxembourg,2016.0,326151.0,62174650.370000005,106581.887011,LUX,5.3,81.8,9.34,78.05821,78.74882,77.4045,130.653,583351.0,27.799999999999997,,,0.68,0.0,0.3172798278921666,559.0990672853908
Luxembourg,2017.0,377392.0,65712180.34,110203.008202,LUX,4.99,75.98,9.71,77.78861,78.311,77.29375,131.16,596283.0,26.25,,,0.66,0.0,0.3451573994503357,632.9075288076299
Luxembourg,2018.0,451595.0,71000359.76,116793.619745,LUX,4.57,67.01,10.51,77.84942,78.15447,77.56024,131.5706,607913.0,22.19,,,0.75,0.0,0.3536809440930619,742.8612317881012
Madagascar,2005.0,4223387.0,5849435.651,311.269818,MDG,0.0,104.05,22.62,59.79551,58.39056,61.20036,40893.0,18792171.0,0.89,,12328822.0,9.49,0.08,0.3993717914059935,224.74183531003416
Madagascar,2006.0,5731005.0,6402803.7530000005,330.889138,MDG,0.0,100.34,22.84,60.77351,59.39985,62.14758,40893.0,19350299.0,0.4,,3687625.0,6.11,0.09,0.4038901299522367,296.1713924937284
Madagascar,2007.0,8319069.0,8524620.891,427.836329,MDG,0.0,140.35,22.65,61.88296,60.71992,63.04661,40893.0,19924958.0,0.49,,-16489850.0,6.64,0.09,0.40840846849847995,417.52002689290487
Madagascar,2008.0,9777087.0,10725137.72,522.830622,MDG,0.0,120.39,22.44,63.30212,62.10916,64.49605,40895.0,20513599.0,0.63,,4682826.0,6.38,0.1,0.4129268070447232,476.614903118658
Madagascar,2009.0,10782448.0,9616879.408,455.407374,MDG,0.0,116.88,22.8,66.18318,65.06745,67.29968,40895.0,21117092.0,0.37,,16848907.0,7.67,0.11,0.41744514559096635,510.60288035871605
Madagascar,2011.0,10219445.0,11551819.620000001,516.902539,MDG,0.0,114.61,22.81,65.7314,64.7067,66.75612,40895.0,22348158.0,0.5700000000000001,,1975192.0,4.31,0.1,0.4219634841372096,457.28354882760357
Madagascar,2012.0,9715066.0,11578975.06,504.173738,MDG,0.0,126.72,22.7,66.09618,65.21057,66.98129,40895.0,22966240.0,0.9199999999999999,,23599411.0,4.11,0.1,0.4264818226834528,423.0150864921728
Madagascar,2014.0,8594448.0,12522957.399999999,517.136183,MDG,0.0,117.12,22.81,66.06649,65.59913,66.53289,40895.0,24215976.0,1.08,,5535835.0,4.5,0.1,0.4264818226834528,354.90818127669104
Madagascar,2015.0,6125782.0,11323020.7,455.638035,MDG,0.0,147.87,22.84,66.44589,66.09312,66.79764,40895.0,24850912.0,0.91,,5535835.0,3.32,0.1,0.4264818226834528,246.5012954051747
Madagascar,2016.0,5727502.0,11848613.86,464.616158,MDG,0.0,106.57,22.76,64.93595,64.6796,65.19131,40895.0,25501941.0,0.7100000000000001,,5535835.0,3.29,0.1,0.4264818226834528,224.59082624338282
Madagascar,2018.0,6467138.0,13760033.28,512.543991,MDG,0.0,119.82,22.8,63.43415,63.5811,63.28811,40895.0,26846541.0,1.41,,5535835.0,4.5,0.11,0.4264818226834528,240.8927839158125
Malawi,1996.0,2310395.0,2974842.6410000003,288.524762,MWI,0.0,110.51,21.96,74.43653,69.36974,79.55509,4380.0,10310528.0,5.65,,971000.0,6.87,0.03,0.3987346035344175,224.08115277898474
Malawi,1999.0,4106946.0,3208978.2909999997,292.417638,MWI,0.0,110.97,21.58,72.23831,67.94714,76.58412,4680.0,10973956.0,4.5600000000000005,,971000.0,6.87,0.03,0.3987346035344175,374.2448028769206
Malawi,2000.0,4277043.0,3150376.893,280.54754,MWI,0.0,126.8,21.6,71.02226,67.53503,74.55596,4730.0,11229387.0,4.4399999999999995,,971000.0,6.87,0.03,0.3987346035344175,380.87947276195933
Malawi,2001.0,4823319.0,3101595.762,269.731703,MWI,0.0,110.66,21.97,72.87708,,,4830.0,11498818.0,2.39,,971000.0,6.87,0.03,0.3987346035344175,419.46215689299544
Malawi,2002.0,4057823.0,3495601.873,296.627134,MWI,0.0,113.49,21.95,70.86883,67.55588,74.2302,4830.0,11784498.0,7.1899999999999995,,971000.0,9.09,0.03,0.3987346035344175,344.33566877435084
Malawi,2004.0,4231000.0,3476332.983,280.093239,MWI,0.0,120.1,21.6,66.54366,65.18992,67.91688,4980.0,12411342.0,8.31,,1626000.0,13.32,0.03,0.3987346035344175,340.8978658391655
Malawi,2005.0,4567297.0,3655889.846,286.609496,MWI,0.0,81.63,22.4,65.30968,63.96318,66.67485,5180.0,12755648.0,7.65,,-27680500.0,14.69,0.03,0.4127408805138875,358.0607586537352
Malawi,2006.0,6989906.0,3998016.4159999997,304.766188,MWI,0.0,120.82,21.87,65.50434,64.51739,66.50445,5285.0,13118307.0,9.26,,-56987000.0,9.79,0.03,0.42674715749335757,532.835982570007
Malawi,2007.0,8694033.0,4432937.47,328.476131,MWI,0.0,124.11,21.88,63.87693,62.82765,64.93964,5285.0,13495463.0,9.28,,-86293500.0,24.49,0.03,0.44075343447282767,644.2189497314764
Malawi,2010.0,17461292.0,6959657.612,472.853517,MWI,0.0,108.53,22.26,69.67299,69.02663,70.32676,5485.0,14718422.0,8.89,,-115600000.0,17.75,0.04,0.4547597114522977,1186.3562547669853
Malawi,2011.0,18339725.0,8405772.738,554.97957,MWI,0.0,105.48,22.15,70.6338,70.18774,71.08438,5485.0,15146094.0,7.0200000000000005,,-115600000.0,14.94,0.04,0.4547597114522977,1210.8550891074624
Malaysia,1991.0,5594607.0,49134808.85,2727.065743,MYS,0.0,241.38,25.16,62.03042,,,6794.5,18017464.0,52.230000000000004,2322587105.0,-67320000.0,2.86,0.55,0.4765372577755589,310.5102360687386
Malaysia,1992.0,6372852.0,59151678.52,3192.778691,MYS,0.0,209.16,25.13,63.00545,,,6806.5,18526708.0,52.09,2322587105.0,-67320000.0,2.86,0.55,0.4765372577755589,343.98188820161687
Malaysia,1993.0,6860144.0,66894966.96999999,3511.532629,MYS,0.0,239.54,25.08,62.87437,,,6891.4,19050077.0,54.12,2322587105.0,-67320000.0,2.86,0.55,0.4794337437181729,360.11109036462165
Malaysia,1994.0,7610869.0,74482424.86,3802.315287,MYS,0.0,232.86,25.2,63.19964,,,6990.9,19588703.0,59.06999999999999,2322587105.0,-67320000.0,2.86,0.55,0.4823302296607868,388.5335848932928
Malaysia,1995.0,8932477.0,88832706.38000001,4411.441648,MYS,0.0,264.83,25.25,63.5144,,,6966.0,20136888.0,54.230000000000004,2322587105.0,-67320000.0,2.86,0.55,0.4852267156034008,443.58775794949054
Malaysia,1998.0,6954509.0,72175314.54,3309.193992,MYS,0.0,233.48,26.02,70.92145,71.82186,70.05482,6944.7,21810542.0,64.46,2322587105.0,-67320000.0,2.86,0.55,0.4817159336499475,318.8599806460564
Malaysia,1999.0,6052650.0,79148421.05000001,3538.362993,MYS,0.0,260.16,25.18,71.30139,71.80583,70.81585,6947.1,22368655.0,59.17999999999999,2322587105.0,-67320000.0,2.86,0.55,0.4782051516964942,270.58622880991277
Malaysia,2000.0,5596327.0,93789736.84,4087.562593,MYS,0.0,246.08,25.31,72.86563,74.05179,71.72521,6938.7,22945150.0,51.78,2322587105.0,-67320000.0,2.86,0.55,0.4746943697430409,243.90021420648807
Malaysia,2001.0,5723694.0,92783947.36999999,3941.122666,MYS,0.0,248.86,25.39,72.71301,74.27961,71.21072,6947.0,23542517.0,48.03,2322587105.0,-67320000.0,2.86,0.51,0.47118358778958763,243.1215829641325
Malaysia,2002.0,6880344.0,100845526.3,4177.104941,MYS,0.0,193.72,25.65,72.73969,74.70972,70.85442,7037.5,24142445.0,47.42,2322587105.0,-67320000.0,2.75,0.61,0.4676728058361343,284.98952777980855
Malaysia,2003.0,7932736.0,110202368.4,4454.526763,MYS,0.0,217.16,25.53,75.69815,78.69353,72.83651,7116.24,24739411.0,47.269999999999996,2322587105.0,-67320000.0,2.99,0.66,0.464162023882681,320.65177299491893
Malaysia,2004.0,8726627.0,124749473.7,4924.338112,MYS,0.0,197.4,25.56,76.83351,79.49806,74.29164,7131.7,25333247.0,67.37,2322587105.0,13830000.0,3.81,0.71,0.4586158474875941,344.4732923497726
Malaysia,2005.0,8987644.0,143534418.5,5536.837972,MYS,0.0,207.59,25.7,75.06347,77.22568,73.00349,7134.41,25923536.0,60.73,2430405918.0,98450000.0,3.38,0.66,0.4530696710925071,346.69822820467084
Malaysia,2006.0,12013488.0,162692260.2,6137.150611,MYS,0.0,243.94,25.45,71.80948,74.06375,69.6706,7075.2,26509413.0,67.6,2936960546.0,-101100000.0,5.22,0.73,0.4475234946974202,453.1781974953576
Malaysia,2007.0,15119700.0,193549548.0,7143.999447,MYS,0.0,274.01,25.43,72.46998,74.71513,70.34525,7107.2,27092604.0,70.21000000000001,3177409031.0,2016398000.0,3.74,0.9,0.45116030849441124,558.074816285655
Malaysia,2008.0,18981833.0,230811591.3,8343.302548,MYS,0.0,292.12,25.23,72.95014,75.41858,70.61688,7150.4,27664296.0,66.41,3850868649.0,75920835.0,4.75,0.94,0.4547971222914023,686.149143285627
Malaysia,2009.0,19481943.0,202257458.2,7167.877377,MYS,0.0,243.64,25.61,73.61643,75.85147,71.50376,7220.0,28217204.0,38.99,4658037010.0,-178361470.0,4.86,0.86,0.4496767373805567,690.4278326087872
Malaysia,2010.0,26986191.0,255017645.2,8880.146039,MYS,0.0,260.31,25.81,74.62153,76.83488,72.52766,7389.3,28717731.0,64.45,5411219399.0,-14487617.0,3.18,1.01,0.4445563524697111,939.7048464587958
Malaysia,2011.0,36186192.0,297951667.7,10209.371911,MYS,0.0,261.67,25.44,73.77776,76.36494,71.3342,7530.6,29184133.0,64.75999999999999,6269478471.0,26889051.0,2.6,1.21,0.4394359675588655,1239.9269150808764
Malaysia,2012.0,31846134.0,314443061.2,10601.510913,MYS,0.0,263.48,25.51,75.31643,77.83439,72.93996,7829.2,29660212.0,56.12,8102467293.0,94350095.0,2.51,1.09,0.4264621171076598,1073.6987989162046
Malaysia,2013.0,27412892.0,323276281.7,10727.670554,MYS,0.0,257.88,25.67,76.3334,79.25278,73.578,8059.3,30134807.0,52.9,8805867755.0,317800982.0,3.03,1.06,0.4134882666564541,909.6753797029462
Malaysia,2014.0,27746533.0,338066202.9,11045.583643,MYS,0.0,237.52,25.63,77.44815,80.6191,74.45468,8089.0,30606459.0,60.190000000000005,8400883672.0,127255435.0,3.22,1.09,0.41207612520478953,906.5580895849467
Malaysia,2015.0,24055751.0,301354735.8,9699.583367,MYS,0.0,223.34,25.85,78.83182,82.14715,75.70187,8569.97,31068833.0,50.36,8697423816.0,38058.0,3.08,1.07,0.4106639837531249,774.2727575252022
Malaysia,2016.0,24520924.0,301255405.90000004,9555.649675,MYS,0.0,228.24,26.3,79.35726,81.80154,77.05057,8571.0,31526418.0,52.25,7939822996.0,-64635445.00000001,2.87,1.14,0.4106639837531249,777.7897254296381
Malaysia,2017.0,25955753.0,319109103.2,9979.704756,MYS,0.0,270.78,25.82,78.65896,80.83871,76.60304,8571.0,31975806.0,51.91,7771339253.0,41168137.0,2.58,1.23,0.4106639837531249,811.731000619656
Maldives,2002.0,296.0,913325.489,3124.78784,MDV,0.0,171.91,27.23,71.62024,72.50599,70.7794,12.0,292284.0,0.060000000000000005,820313.0,,0.57,,0.4131202677034141,1.012713662054714
Maldives,2003.0,361.0,1052121.0559999999,3539.801552,MDV,0.0,149.76,27.32,71.95947,72.88789,71.08713,12.0,297226.0,0.08,820313.0,,0.74,,0.4131202677034141,1.2145640018033415
Mali,1991.0,2981849.0,3007865.238,329.666315,MLI,0.0,23.16,28.29,14.54958,10.61281,18.40578,32143.0,9123969.0,1.6400000000000001,63459980.0,,19.85,0.01,0.3303795578084716,326.814898209321
Mali,1992.0,2764717.0,3095266.279,332.446415,MLI,0.0,21.88,27.81,15.68368,11.27414,20.00603,32253.0,9310572.0,2.9299999999999997,63459980.0,,19.85,0.01,0.3303795578084716,296.94383975549516
Mali,1993.0,3070823.0,3054980.094,321.356638,MLI,0.0,19.59,28.46,17.20653,12.71298,21.60872,33160.0,9506510.0,2.63,63459980.0,,19.85,0.01,0.3303795578084716,323.023170437942
Mali,1995.0,3068646.0,2836906.028,285.946895,MLI,0.0,22.79,28.21,20.36765,15.81806,24.81132,35419.0,9921094.0,2.73,63459980.0,,19.85,0.01,0.3303795578084716,309.30520363984056
Mali,1996.0,2816817.0,3147709.238,310.672961,MLI,0.0,19.3,28.6,21.98377,16.94572,26.89752,36650.0,10131906.0,2.69,63459980.0,,19.85,0.01,0.3303795578084716,278.01452165071413
Mali,1997.0,2701065.0,2871846.026,277.223919,MLI,0.0,19.43,28.29,24.43627,18.72837,30.00105,37650.0,10359301.0,4.609999999999999,63459980.0,,19.85,0.01,0.3303795578084716,260.7381521204954
Mali,1998.0,4421477.0,3275070.827,308.373291,MLI,0.0,21.32,28.84,26.40386,20.88548,31.78279,37650.0,10620475.0,4.33,63459980.0,,19.85,0.01,0.3303795578084716,416.31631353588233
Mali,1999.0,3992481.0,3439462.9620000003,315.055891,MLI,0.0,25.79,27.92,28.86891,23.16868,34.42485,37650.0,10916993.0,4.56,63459980.0,,19.85,0.01,0.3303795578084716,365.71251808991724
