Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Micronesia, Fed. Sts.",FSM,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.8493,66.28506,67.09548,67.66285,67.93763,68.62741,69.13134,69.48021,69.60748,70.5329,71.24663,72.38751,73.86487,75.76927,75.25732,76.26876,77.23728,..,..,78.98083,..,..,..,..,..
Middle East & North Africa,MEA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.58756,62.37185,63.32881,64.16362,64.80586,65.6467,66.38495,67.01608,67.49114,68.77111,69.43267,70.63445,72.16614,74.32191,73.66505,74.82658,75.99,..,..,78.13152,..,..,..,..,..
Middle East & North Africa,MEA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.92762,70.03215,70.70225,71.01554,70.93906,71.48398,71.76292,71.84095,71.63086,72.21553,72.97876,74.0624,75.48934,77.15183,76.77734,77.64506,78.42732,..,..,79.78758,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.33876,65.69303,66.43964,66.95273,67.1022,67.73897,68.17228,68.46345,68.56636,69.57442,70.25227,71.2425,72.64531,74.47339,73.48816,74.22485,75.2542,..,..,77.43033,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.77272,61.46519,62.33498,63.07476,63.55204,64.28681,64.93541,65.55937,66.00694,67.36996,67.989,69.04003,70.54622,72.56865,71.45179,72.34126,73.47915,..,..,76.15166,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.71072,69.74304,70.37235,70.6727,70.50948,71.05229,71.27853,71.25032,71.02293,71.69102,72.42592,73.35766,74.6601,76.30221,75.44257,76.03099,76.95438,..,..,78.65087,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.27715,65.62327,66.36345,66.86935,66.99694,67.61661,68.0383,68.32151,68.41622,69.43884,70.13528,71.14303,72.56642,74.42246,73.43202,74.17871,75.21336,..,..,77.39381,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.65692,61.33857,62.19502,62.93064,63.38715,64.10564,64.74523,65.35071,65.78838,67.16689,67.79714,68.86163,70.37596,72.42908,71.29484,72.19429,73.33419,..,..,76.01602,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.70086,69.72766,70.35719,70.64758,70.46146,70.98641,71.19854,71.17242,70.93849,71.62025,72.38084,73.33398,74.66889,76.33634,75.48316,76.08148,77.0132,..,..,78.70882,..,..,..,..,..
Middle income,MIC,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.86208,59.64213,60.14676,60.74396,61.03167,61.3695,62.26513,63.24256,63.59576,64.06621,65.10139,65.93109,66.4873,67.63923,69.15049,70.45278,71.59502,72.57,73.19211,74.2363,74.295,73.79905,74.37721,..,..,..,..
Middle income,MIC,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.58287,56.59761,57.33306,58.02767,58.43342,58.94778,60.49623,61.5541,62.07615,62.73847,63.95547,65.0909,65.91762,67.05823,68.6692,70.26056,72.10516,73.27941,73.92031,75.30808,75.31016,74.36248,75.08321,..,..,..,..
Middle income,MIC,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.97634,62.53084,62.8138,63.31507,63.48937,63.65708,63.93304,64.83187,65.02421,65.3129,66.17541,66.71741,67.01971,68.18143,69.599,70.63157,71.12116,71.91193,72.51702,73.24375,73.35497,73.27738,73.72345,..,..,..,..
Moldova,MDA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.97493,76.20054,..,..,..,71.32081,69.17835,69.2565,..,72.26778,71.59225,70.34975,70.64247,70.94613,71.37533,71.09944,71.86483,71.56541,70.52908,69.48445,68.99782,69.45975,70.05499,70.70742,70.61051,70.27179,70.41225,71.44645,71.56127,71.45537,..,..,..,..
Moldova,MDA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.37777,..,..,..,73.12127,73.24421,71.99394,72.5662,73.03766,73.93276,74.19111,74.98165,74.60386,73.70588,72.23296,71.46756,71.97199,72.3872,72.87762,72.88881,72.535,72.47826,73.16924,73.32118,72.79777,..,..,..,..
Moldova,MDA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.28522,..,..,..,71.42692,69.99209,68.75685,68.78195,68.92232,68.90259,68.11544,68.8609,68.63424,67.46536,66.84141,66.6245,67.0482,67.82315,68.63399,68.43797,68.11868,68.44867,69.8158,69.89704,70.18759,..,..,..,..
Monaco,MCO,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,69.37929,68.75036,68.90235,68.65436,69.38677,69.81789,..,..,72.71744,73.16148,73.13321,..,71.40236,..,..,71.32844,..,..,..,70.43781,67.29969,61.09703,53.44618,53.12091,53.75675,56.40756,58.2606,60.82707,62.51445,65.47756,69.56693,71.60202,75.6233,78.62946,78.71746,79.40906,..,..,86.19601,88.47656,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.4095,64.28869,67.1395,68.09649,71.13159,75.5987,77.74497,81.36033,84.1221,84.16851,84.76359,..,..,91.39632,93.35769,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.39273,52.24594,54.55817,56.99646,59.91042,63.64516,65.5884,70.01443,73.25772,73.37867,74.15317,..,..,81.06988,83.6689,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.93923,73.52859,75.28885,77.67345,80.87425,83.99893,86.43817,87.61934,..,..,..,..,..,82.08251,82.81673,82.73268,82.47344,..,..,..,..
Montenegro,MNE,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.12205,75.37666,77.6059,80.1615,83.21735,88.97258,88.97913,90.12122,..,..,..,..,..,84.29338,85.38838,84.91344,85.21935,..,..,..,..
Montenegro,MNE,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.82585,71.79237,73.11696,75.34791,78.68634,79.36342,84.07668,85.30183,..,..,..,..,..,80.0605,80.46639,80.73979,79.96356,..,..,..,..
Montserrat,MSR,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.56508,43.33983,60.07782,67.21596,..,72.54717,80.48077,88.14887,98.38384,..,103.23253,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montserrat,MSR,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.55705,41.51967,59.2233,65.51724,..,70.75099,79.75952,86.40974,103.57143,..,113.0719,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montserrat,MSR,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.41007,45.01247,60.86957,68.77076,..,74.18773,81.14603,89.77273,93.57977,..,94.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,24.15576,24.30837,24.40079,24.80255,25.70765,27.96135,29.38546,31.37156,33.16653,..,37.03182,39.31664,41.04273,41.86409,..,41.16125,41.17136,41.18953,40.08355,40.53281,40.54596,41.29746,42.76579,44.39649,45.71978,..,47.14928,47.00957,48.92325,51.40826,53.45499,55.80134,57.53296,58.78832,59.67257,59.63463,61.05435,61.93119,62.98446,64.95654,66.99471,68.97831,..,..,..,..,79.53265,81.12078,82.77147,..,..,..,..
Morocco,MAR,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,15.90403,16.32825,..,17.3919,18.12949,20.01374,21.20572,22.85295,24.53518,..,..,..,..,..,..,32.10345,32.26097,32.29984,31.60834,32.85461,33.03499,33.83988,35.37063,37.10951,38.64998,..,40.46741,40.92898,43.37029,46.27617,48.82365,51.4076,53.28503,54.66923,55.46132,55.70979,57.26474,58.31431,59.40487,61.57475,63.63058,65.57241,..,..,..,..,76.66321,78.72638,80.89881,..,..,..,..
Morocco,MAR,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,32.22597,32.08102,..,31.98241,33.03489,35.63196,37.28255,39.59716,41.49999,..,..,..,..,..,..,49.85786,49.73777,49.74758,48.25291,47.94256,47.80268,48.51346,49.93008,51.46213,52.57815,..,53.64506,52.91233,54.3163,56.39205,57.94979,60.0788,61.67603,62.80819,63.78049,63.45789,64.7454,65.45169,66.46417,68.23689,70.248,72.26088,..,..,..,..,82.26343,83.39913,84.55378,..,..,..,..
Mozambique,MOZ,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,15.61436,..,17.39029,..,..,..,34.01401,35.46535,36.54683,..,34.31573,35.29053,..,..,30.48422,..,28.61976,..,..,..,..,25.15479,25.02626,25.75567,27.35755,..,..,..,35.56843,38.39509,41.54233,43.46011,..,48.38544,52.37697,54.41499,58.39939,61.19485,62.07674,63.18258,61.41785,60.68252,63.52359,63.14862,63.52739,..,63.24786,..,..,..,..,..,..
Mozambique,MOZ,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,11.99843,..,..,..,27.3749,..,..,..,..,29.46545,..,..,25.77519,..,24.40876,..,..,..,..,20.81959,20.50062,20.81352,22.02991,..,..,..,29.66503,32.37896,35.50451,37.66979,..,43.15981,47.07026,49.5535,53.30564,56.21647,57.59219,58.8317,57.51932,57.02117,59.8672,59.73169,60.12692,..,60.31457,..,..,..,..,..,..
Mozambique,MOZ,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,22.81577,..,..,..,40.6872,..,..,..,..,41.1266,..,..,35.21507,..,32.88768,..,..,..,..,29.68487,29.79144,30.98416,33.00852,..,..,..,41.65989,44.57645,47.72896,49.37998,..,53.70084,57.76611,59.34943,63.56765,66.24506,66.62554,67.59567,65.3709,64.39357,67.22742,66.6072,66.96608,..,66.20707,..,..,..,..,..,..
Myanmar,MMR,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,38.54488,38.00065,38.34984,..,..,37.69204,37.48059,..,38.86766,..,40.67886,42.51054,..,43.13155,42.27529,42.32411,44.61369,43.98314,44.86116,40.0695,..,47.26976,47.76404,47.90492,46.90669,..,..,..,..,..,47.50689,..,..,..,..,..,52.22749,..,..,..,..,..,..,..,..,..,..,65.97879,..,..,..,..,..
Myanmar,MMR,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,34.02897,..,..,..,..,34.4989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.94236,46.51245,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.19551,..,..,..,..,..
Myanmar,MMR,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,42.16719,..,..,..,..,40.56297,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.61366,49.02958,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.76798,..,..,..,..,..
Namibia,NAM,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.1418,..,..,74.4564,73.35545,..,72.26851,72.38142,71.06307,..,73.69979,73.31038,73.56509,..,72.04165,71.30929,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.67922,..,..,75.41866,74.07052,..,72.78882,72.79504,71.39453,..,73.83439,73.8473,73.70536,..,71.98553,71.47243,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.56805,..,..,73.4742,72.62597,..,71.73839,71.96006,70.72544,..,73.56253,72.76231,73.42181,..,72.09901,71.14254,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,54.90923,62.82051,64.09978,..,..,..,..,..,..,..,..,..,..,..,61.71775,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.74217,59.65052,57.48455,55.10093,56.44223,67.82902,62.78078,55.81662,59.58549,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,54.91803,60.42584,62.72661,..,..,..,..,..,..,..,..,..,..,..,58.96287,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.18538,58.24059,55.45992,52.86729,54.90849,66.21698,61.2628,55.75931,60.11527,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,54.90052,65.20468,65.46503,..,..,..,..,..,..,..,..,..,..,..,64.4586,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.3036,61.0582,59.50591,57.3297,57.97342,69.44288,64.2979,55.87393,59.05693,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.24941,36.21726,38.96699,40.95584,41.71433,42.57297,43.83482,45.99014,52.31776,55.48724,56.56741,58.2076,58.05668,58.16263,58.42994,60.95266,..,..,..,56.83317,55.74447,59.69782,59.4382,..,61.45394,64.47336,64.44115,66.11733,69.88785,74.53272,76.52486,..,76.32911,75.19635,74.61374,73.9412,74.13213,..,75.68546,..,..,..,..
Nepal,NPL,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.23738,..,..,..,..,..,35.00349,38.7876,40.88021,..,..,..,..,..,..,..,..,47.73614,..,51.53556,52.17884,..,55.94605,60.09614,..,63.76828,67.92133,73.96182,76.32834,..,76.51312,..,75.07461,74.60659,74.74196,..,76.79354,..,..,..,..
Nepal,NPL,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.83129,..,..,..,..,..,68.9792,71.55026,71.59227,..,..,..,..,..,..,..,..,65.79845,..,67.85304,66.68293,..,66.95442,68.82968,..,68.43016,71.81763,75.09388,76.71956,..,76.1442,..,74.14475,73.26799,73.51058,..,74.56133,..,..,..,..
Netherlands,NLD,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,68.29291,69.88939,..,..,72.5043,74.65341,75.60071,76.08842,75.89185,76.2338,75.97288,75.85203,75.93444,76.34916,76.15925,83.0724,83.39614,83.65108,83.62726,84.61787,86.40078,86.31422,87.92699,98.75793,98.53009,98.60754,96.81415,97.39507,96.71627,97.77402,98.57798,97.4608,97.66251,96.81742,97.29541,97.70117,98.21653,98.71946,98.92361,99.98969,105.36863,105.19552,..,..,106.81666,106.75581,109.64958,110.23596,..,..,..,..,..
Netherlands,NLD,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,63.79438,65.47266,..,..,68.65461,71.07204,72.10063,72.82162,72.94913,73.66966,73.80282,73.97124,74.20215,74.58146,74.37669,80.63335,81.08587,81.15531,81.31532,82.17338,83.90726,84.1091,86.47448,95.84404,96.36168,96.42304,95.21318,95.88056,95.12457,96.51877,97.72647,96.75606,97.33634,96.44498,96.98255,97.54322,98.16958,98.80443,99.2019,100.51298,106.22113,105.83981,..,..,108.84366,108.64888,111.77286,112.21756,..,..,..,..,..
Netherlands,NLD,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,72.58933,74.10874,..,..,76.1869,78.08107,78.94933,79.21319,78.70661,78.6867,78.04919,77.65228,77.59304,78.04191,77.8661,85.40698,85.60832,86.04161,85.84203,86.95957,88.78898,88.42627,89.31799,101.54792,100.60609,100.69908,98.34817,98.84711,98.24278,98.97787,99.39437,98.1363,97.97495,97.17388,97.59453,97.85201,98.26139,98.63826,98.65774,99.4901,104.55552,104.58147,..,..,104.88838,104.9566,107.63228,108.35415,..,..,..,..,..
Netherlands Antilles,ANT,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,74.23552,73.81152,75.3903,75.10716,74.87047,75.49243,76.57879,76.52042,..,76.23553,75.27595,74.50543,74.30897,74.91208,75.85838,75.44336,76.00479,76.83817,78.28293,79.40747,79.28955,81.22213,83.41361,87.98413,91.80082,93.69901,94.69988,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102.69201,102.68603,103.291,99.63175,104.03514,104.66745,..,..,..,..,..
New Zealand,NZL,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,72.88592,72.49205,73.00085,72.83081,73.0612,73.77381,74.8612,..,..,74.98313,74.16046,73.43912,73.24658,73.77608,75.10383,74.9931,75.50433,76.37205,77.91894,79.276,79.28463,81.66711,84.05267,89.13987,93.92232,94.97737,97.57718,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109.00191,108.50342,108.94791,105.37498,109.93782,111.03347,..,..,..,..,..
New Zealand,NZL,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,75.52291,75.0716,77.67434,77.2854,76.60392,77.14148,78.22967,..,..,77.4388,76.34727,75.53134,75.33211,76.00666,76.58574,75.8777,76.4901,77.29193,78.63801,79.53575,79.29435,80.78878,82.7924,86.86381,89.75061,92.46713,91.92726,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.74594,97.21931,97.98429,94.2261,98.45877,98.63197,..,..,..,..,..
